Dataset,County,County_Urban,County_Bioregion,Frequency_General,Frequency_Tuna,Frequency_Shrimp,Frequency_Salmon,Frequency_Flounder,Frequency_BlueCrab,Frequency_Clams,Frequency_Mullet,Frequency_Oysters,Frequency_raw_Tuna,Frequency_raw_Shrimp,Frequency_raw_Salmon ,Frequency_raw_Flounder,Frequency_raw_BlueCrab,Frequency_raw_Clams ,Frequency_raw_Mullet ,Frequency_raw_Oysters ,Where_Tuna,Where_Shrimp,Where_Salmon,Where_Flounder,Where_BlueCrab,Where_Clams,Where_Mullet,Where_Oysters,Form_Tuna,Form_Shrimp,Form_Salmon,Form_Flounder,Form_BlueCrab,Form_Clams,Form_Mullet,Form_Oysters,Preference_Tuna ,Preference_Shrimp,Preference_Salmon,Preference_Flounder,Preference_BlueCrab ,Preference_Clams ,Preference_Mullet ,Preference_Oysters,Qualities_Healthy ,Qualities_Local ,Qualities_Safe ,Qualities_Local_Economies ,Qualities_Tasty ,Qualities_Affordable,Qualities_Local_Culture ,Qualities_Sustainable ,Qualities_Easy_Access ,Qualities_Local_Environments,Qualities_Fresh,Importance_Health,Importance_Local,Importance_Safe,Importance_Local_Economies,Importance_Tasty,Importance_Affordable,Importance_Local_Culture,Importance_Sustainable,Importance_Easy_Access,Importance_Local_Environments,Importance_Fresh,Importance_Wild,Importance_Farmed,WTP_Healthy,WTP_Local,WTP_Safe,WTP_Local_Economies,WTP_Tasty,WTP_Affordable,WTP_Local_Culture,WTP_Sustainable,WTP_Easy_Access,WTP_Local_Environments,WTP_Fresh,WTP_Wild,WTP_Farmed,Covid_Importance_Healthy,Covid_Importance_Local,Covid_Importance_Safe,Covid_Importance_Local_Economies,Covid_Importance_Tasty,Covid_Importance_Affordable,Covid_Importance_Local_Culture,Covid_Importance_Sustainable,Covid_Importance_Easy_Access,Covid_Importance_Local_Envrionments,Covid_Importance_Fresh,Covid_Importance_Wild,Covid_Importance_Farmed,Rank_Coastal_Development,Rank_Heritage,Rank_State_Economy,Rank_Sustainability ,Rank_Small_Business,Rank_Wages,Rank_Trade_Deficit,Rank_Food_Security,Rank_Wild,Rank_Farmed,Local_Seafood,Local_Seafood_Text,Benefit_Local,LocalBenefit1,LocalBenefit2,Rate_Mariculture_Win,Rate_Grow_Oyster_Market,Rate_Regulatory_Balance,Rate_Unfair_Markets,Rate_Company_Rights,Rate_Good_Bad_Years,Rate_Hurt_Oyster_Market,Rate_Heritage_Loss,Rate_Local_Food_Security,Rate_Farms_Improve_Fishing,Rate_Aquaculture_Future,Rate_Residential_Leases,Rate_Overfishing_Occurring ,Rate_Fish_Meant_Harvesting ,Rank_Growth_NC_Seafood_Critical,Rank_Farming_Priority,Rank_Commercial_Fishing_Protection,Rank_Commercial_Fishing_Backbone,Knowledge_Production,Frequency_NC_Coast,Involvement_Commercial,Involvement_Recreational,Eat_Catch,Distance_NC_Coast_original,Zip,Age_original,Age_corrected,Over_Under_40,Gender_original,Gender_Text,Education,Political_Party,Political_Party_Text,Race1,Race2,Race3,Race4,Race_Text,Race_Combined,Income,Duration
1,Beaufort,2,1,2,0,2,0,1,2,2,0,2,,0,,0,0,0,,0,,5,,4,4,4,,4,,1,,5,5,5,,5,,1,,1,1,1,,1,1,1,1,1,1,3,1,3,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,3,3,3,3,3,2,,,,2,1,,,3,,,1,,Supports local fisherman. ,,,5,3,4,5,3,2,2,5,3,4,3,3,5,5,2,4,3,1,2,1,0,3,1,1,27889,3,3,1,1,,3,1,,1,,,,,1,2,779
1,New Hanover,1,1,2,2,2,1,2,1,1,0,1,0,,0,,0,0,,0,5,5,5,4,5,5,,5,3,1,1,1,1,1,,1,2,2,1,2,1,1,,1,3,1,1,1,2,1,1,2,2,1,1,3,5,5,4,5,5,5,4,4,4,4,5,4,2,1,2,3,0,1,0,2,1,,2,2,3,2,1,2,1,1,2,1,1,3,2,1,2,1,,3,,,,,2,,,1,2,,"Cost
",,,4,5,4,1,3,5,1,4,5,5,5,4,2,4,3,1,2,4,2,6,2,2,2,1,28411,2,2,1,1,,2,2,,3,,,,,3,2,561
1,Onslow,2,1,3,0,2,0,2,0,1,0,2,,0,,0,,0,,2,,4,,8,,4,,4,,1,,1,,1,,1,,1,,1,,3,,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,1,2,3,1,4,0,2,1,2,1,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,,3,1,,,,,,3,,Fresh,,,5,3,3,4,2,2,4,3,2,5,4,4,4,5,1,2,4,3,1,6,0,1,4,1,28546 colony plz jacksonville nc,4,4,2,2,,3,5,,1,,,,,1,4,799
1,Perquimans,2,1,3,0,3,3,0,0,0,3,3,,0,0,,,,0,0,,5,5,,,,4,5,,1,1,,,,1,1,,6,6,,,,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,,3,,1,,,,,3,,I know where it comes from,,,4,4,2,4,4,4,4,4,4,4,3,5,4,4,1,2,4,3,1,2,0,0,0,4,27919,5,6,2,1,,3,3,,1,,,,,1,3,865
1,Brunswick,2,1,4,4,4,3,3,2,4,0,0,4,0,4,0,0,0,,,2,5,4,5,4,5,,,1,1,1,1,1,1,,,1,1,1,1,1,1,,,2,1,1,1,1,5,1,1,5,1,1,1,4,5,3,4,5,5,5,5,5,5,5,1,1,2,4,2,3,4,4,4,3,4,4,4,0,3,3,2,2,3,3,2,3,3,2,3,3,2,,2,,1,,,,,3,,1,,Support smaller business and you always know your food is fresh.,,,3,3,2,4,3,3,3,5,4,3,3,3,4,2,1,3,2,4,1,8,0,0,0,1,,2,2,1,1,,5,5,,1,,,,,1,4,845
1,Onslow,2,1,2,0,2,3,1,1,0,0,0,,0,0,0,0,,,,,3,3,3,3,,,,,2,1,2,2,,,,,1,3,1,1,,,,1,1,1,1,1,3,1,3,1,3,1,5,3,4,4,4,5,3,4,4,5,4,3,3,0,2,1,1,0,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,1,,,,,2,,1,,Local economic development,,,5,4,5,4,5,5,4,5,5,5,3,5,3,2,2,1,3,4,0,8,0,0,0,1,28546,3,3,1,2,,5,3,,1,,,,,1,3,837
1,Onslow,2,1,2,2,1,0,0,0,0,0,0,0,0,,,,,,,3,4,,,,,,,3,5,,,,,,,3,3,,,,,,,1,1,4,5,1,3,1,3,3,1,1,4,3,5,3,5,5,3,3,4,3,4,2,2,3,2,4,1,3,4,1,1,1,1,2,1,1,3,2,3,2,3,3,2,2,3,2,3,2,2,,3,,,,,1,,2,,3,,Fresh and helping local economy ,,,3,4,3,2,2,3,3,4,3,2,3,3,4,5,2,1,3,4,2,5,0,3,3,1,,2,2,1,1,,5,2,,1,,,,,1,8,375
1,Craven,2,2,4,0,5,2,2,2,2,0,4,,0,0,0,0,1,,1,,6,4,3,3,3,,6,,1,2,2,3,5,,5,,2,3,4,2,2,,2,1,2,2,3,2,1,3,2,3,1,1,4,4,5,4,5,5,4,5,4,5,5,2,3,1,0,1,1,2,0,1,1,1,1,1,1,1,2,2,3,2,2,3,3,3,3,1,2,3,2,,,,,2,1,,3,,,3,,Keeping local fishermen employed. ,,,3,1,2,5,4,4,4,5,4,3,4,5,3,2,1,4,3,2,1,3,0,0,0,4,28560,5,5,2,1,,3,1,,1,,,,,1,4,1140
1,Craven,2,2,3,4,3,4,0,0,0,0,0,0,0,0,,,,,,3,3,3,,,,,,6,2,2,,,,,,6,2,2,,,,,,1,1,1,1,1,1,1,5,1,1,1,5,3,5,5,5,5,4,4,4,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,3,2,2,2,2,2,1,,,,,2,,,1,3,,3,,supporting small businesses.  Fresh.,,,3,4,4,5,3,4,4,5,5,3,3,2,4,5,1,3,2,4,0,2,0,0,1,4,28560,6,7,2,1,,3,3,,1,,,,,1,5,1071
1,Gates,2,2,5,2,5,5,2,2,2,1,2,2,0,3,0,0,0,0,1,4,3,3,4,1,4,4,4,5,1,1,2,1,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,5,1,3,2,1,0,1,1,3,2,1,1,3,3,0,3,3,2,3,2,2,2,3,3,3,3,3,1,,,,1,3,,,,2,,3,,It's healthier while also boosting the economy,,,5,4,5,5,5,5,4,3,5,4,3,5,4,1,1,2,3,4,2,6,0,0,4,5,27979,3,3,1,1,,4,3,,1,,,,,1,1,796
1,Beaufort,2,1,3,2,4,4,5,5,4,5,5,2,2,3,4,3,0,0,0,4,5,3,5,6,7,5,5,6,1,6,1,1,4,1,1,4,2,4,1,1,6,6,6,2,2,2,2,2,3,3,3,3,3,2,5,4,5,5,4,5,5,5,5,5,5,4,5,3,3,1,2,1,2,2,2,1,0,2,2,2,1,2,2,2,1,1,1,3,1,2,1,3,2,,3,,,1,2,,,,,3,,The taste and everything fresh,,,3,5,4,4,5,5,5,4,5,5,5,5,5,5,1,4,2,3,4,6,1,1,2,2,27810,2,2,1,2,,3,2,,3,,,,,3,2,807
1,Carteret,2,1,6,6,4,5,2,2,2,2,2,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,5,2,2,5,2,2,2,2,4,3,5,3,5,5,3,4,4,4,5,3,3,2,1,3,1,2,0,1,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,1,3,,,,,,3,,supporting local economy,,,4,3,4,3,3,3,3,4,4,3,3,3,4,3,3,4,1,2,1,8,0,3,4,0,28594,5,5,2,2,,6,3,,1,,,,,1,6,417
1,Brunswick,2,1,3,2,2,2,2,0,2,0,0,0,0,0,0,,0,,,3,3,4,4,,4,,,3,1,5,5,,5,,,3,3,3,3,,3,,,2,1,3,1,2,4,1,3,4,3,2,4,3,5,3,5,5,2,4,4,3,5,1,1,2,0,2,0,2,2,0,1,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,1,2,,,,,,2,,"Able to easily purchase fresh seafood and at a reasonable price.
Help maintain the financial stability of the local fishermen.",,,5,3,4,5,1,4,1,1,5,3,4,5,3,2,2,4,1,3,2,8,0,3,1,1,28470,5,6,2,1,,6,1,,1,7,,,,8,4,1014
1,New Hanover,1,1,4,0,2,4,0,0,0,0,0,,0,0,,,,,,,3,6,,,,,,,2,1,,,,,,,3,3,,,,,,2,3,3,5,5,1,3,1,1,1,1,2,3,4,3,5,5,3,4,4,4,4,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,2,2,2,2,2,3,2,2,2,2,2,2,2,,,2,1,3,,,,,,2,,Supporting local businesses ,,,4,3,4,4,2,3,2,4,4,3,3,4,5,2,2,1,4,3,0,8,0,0,0,1,28412,2,2,1,2,,6,2,,1,,,,,1,4,432
1,Onslow,2,1,2,0,1,3,5,4,6,1,4,,1,1,1,2,3,4,4,,2,4,3,5,6,6,7,,3,2,4,6,6,6,4,,6,6,3,3,2,5,2,5,3,4,2,4,2,1,5,2,5,3,5,2,4,1,4,1,4,3,3,5,2,1,3,3,2,4,1,2,0,4,1,2,1,1,3,2,1,2,3,2,3,2,1,2,2,3,1,2,3,3,,,,1,2,,,,,6,,easy access ,,,2,4,2,3,5,2,3,1,5,4,4,2,4,2,1,2,4,3,2,7,1,1,1,2,,2,2,1,1,,3,1,,1,2,,,,8,4,308
1,Onslow,2,1,3,1,5,1,2,0,1,1,2,0,0,0,0,,0,0,0,3,4,3,4,,4,5,4,3,5,5,5,,5,1,5,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,,,,,1,,,2,,6,,best ever.,,,5,5,5,5,1,3,1,5,1,3,2,2,2,2,1,2,4,3,2,8,0,3,1,1,28584,5,6,2,1,,4,1,,1,,,,,1,5,609
1,New Hanover,1,1,4,2,3,2,3,3,4,0,0,0,0,0,0,0,2,,,4,5,5,4,5,4,,,3,1,1,1,1,1,,,1,3,1,1,1,1,,,1,1,1,1,1,3,1,3,3,1,1,5,4,5,4,5,3,5,5,5,5,5,5,2,2,2,3,2,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,,,,2,,,3,5,,"Fresher, supports maritime economies",,,5,4,5,4,1,4,4,3,5,4,4,5,4,1,1,2,3,4,3,8,0,3,4,0,28428,5,5,2,1,,5,1,,1,,,,,1,7,833
1,Brunswick,2,1,2,3,0,2,2,1,0,0,0,0,,0,0,0,,,,5,,3,3,4,,,,3,,1,1,1,,,,1,,1,3,1,,,,1,1,1,1,1,3,1,1,2,1,1,5,3,5,4,5,3,5,5,3,5,5,3,3,1,0,0,1,1,1,1,1,1,1,1,1,0,2,2,3,2,2,2,2,2,2,2,2,2,2,,3,,2,1,,,,,,2,,Fresh,,,5,3,3,3,1,1,3,5,3,3,1,3,1,3,1,3,2,4,1,8,0,3,3,1,28470,6,7,2,1,,2,3,,1,,,,,1,4,946
1,Onslow,2,1,4,0,2,2,0,2,0,0,0,,0,0,,0,,,,,4,4,,4,,,,,5,5,,5,,,,,1,1,,2,,,,1,1,5,1,1,5,1,5,2,2,1,4,4,4,5,4,4,5,4,3,4,5,4,1,2,3,3,3,2,2,3,3,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,3,,,,,3,,"Supporting locals, healthier, fresher maybe tastier? ",,,4,2,5,4,2,4,5,5,4,3,4,5,5,5,3,4,1,2,2,8,3,0,1,0,28460,2,2,1,1,,5,2,,1,,,,,1,3,712
1,New Hanover,1,1,3,1,6,0,1,4,0,0,1,0,0,,0,0,,,0,3,5,,4,5,,,5,3,1,,1,1,,,1,6,6,,6,6,,,6,1,1,1,5,1,1,1,5,1,5,1,5,3,5,3,5,5,3,3,5,3,5,3,3,4,2,4,2,4,4,2,2,2,2,4,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,,2,,1,,,,,3,,1,,Easy to get ,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,0,8,0,0,0,1,28401,2,2,1,1,,2,2,,3,,,,,3,1,1127
1,Onslow,2,1,4,3,3,1,0,0,0,0,0,3,0,2,,,,,,3,3,3,,,,,,2,2,2,,,,,,1,1,1,,,,,,2,1,1,2,2,3,1,2,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,4,4,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,1,,,2,,,3,,Buying the freshest seafood I can.,,,3,4,5,5,5,4,3,4,4,3,3,4,5,4,3,1,2,4,0,8,0,0,0,2,28540,3,3,1,1,,5,1,,1,,,,,1,2,1272
1,Beaufort,2,1,3,2,3,2,0,0,2,2,2,0,0,0,,,0,0,0,4,4,4,,,4,4,4,5,5,5,,,5,5,5,3,3,3,,,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,0,1,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,,1,,2,,,6,,Helping out the community ,,,3,3,3,4,4,4,3,3,3,3,4,3,3,3,1,2,3,4,2,3,0,0,4,5,27889,1,1,1,1,,4,2,,2,,,,,2,2,621
1,Craven,2,2,2,5,3,3,2,4,4,3,4,3,0,3,2,3,4,4,3,3,4,5,4,2,3,5,5,3,4,3,6,5,4,3,4,4,3,4,5,6,3,4,4,1,2,1,3,2,2,2,3,4,3,4,5,5,5,4,5,5,3,5,4,5,5,5,4,3,1,3,1,3,2,3,2,2,2,1,1,3,2,2,2,3,3,3,3,3,2,2,2,1,3,3,,2,,1,,,,,,5,,Taste great,,,1,3,3,3,5,1,3,3,3,3,3,3,4,4,3,1,4,2,2,5,2,1,1,1,,3,3,1,1,,2,1,,1,,,,,1,2,376
1,New Hanover,1,1,3,2,2,0,0,0,0,0,0,2,0,,,,,,,3,3,,,,,,,6,6,,,,,,,3,3,,,,,,,5,5,5,5,5,5,5,5,5,5,1,4,3,4,3,4,4,3,3,4,3,4,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,,3,,,1,,,6,,It’s fresh ,,,3,4,3,3,4,3,3,4,4,3,3,3,3,2,2,3,4,1,0,8,0,0,1,3,28403,2,2,1,1,,5,2,,6,,,,,6,2,4181
1,Craven,2,2,2,3,3,0,0,0,1,0,0,0,0,,,,0,,,5,5,,,,5,,,3,1,,,,1,,,1,1,,,,1,,,1,1,1,1,1,4,1,1,2,1,1,2,5,5,4,4,3,4,4,5,4,5,5,1,0,2,0,2,0,2,2,0,2,2,0,2,0,2,2,2,3,2,2,3,2,2,3,2,2,2,,,1,,,2,,,3,,5,,Helps local economy,,,3,3,5,5,1,3,2,5,5,2,4,5,4,5,1,2,3,4,0,8,0,3,0,1,28560,5,6,2,2,,4,1,,1,,,,,1,4,765
1,New Hanover,1,1,4,4,4,4,2,2,1,0,2,1,4,1,0,0,0,,1,3,3,3,3,3,3,,4,3,1,1,1,3,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,3,,,,1,,,1,,"support local business, receive the same seafood you are accustomed to.",,,5,5,5,5,3,4,2,4,5,5,5,5,5,3,3,1,4,2,2,6,0,3,4,1,28403,4,5,2,2,,4,1,,1,,,,,1,6,1671
1,Onslow,2,1,6,4,5,4,0,2,0,0,0,0,0,0,,0,,,,3,3,3,,3,,,,3,2,2,,2,,,,3,3,3,,3,,,,5,5,5,5,5,5,5,5,5,5,5,3,4,5,3,4,4,1,3,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,3,1,3,3,1,1,1,1,,,,,3,1,,,2,,6,,No,,,3,3,3,3,3,3,3,3,3,3,5,3,1,2,2,1,3,4,3,8,0,0,0,3,,1,1,1,2,,1,5,,1,,,,,1,1,416
1,Craven,2,2,5,5,5,5,0,0,0,0,1,5,0,5,,,,,1,3,3,3,,,,,5,1,2,1,,,,,1,3,3,3,,,,,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,5,5,3,3,5,4,4,3,3,0,0,1,0,1,4,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,1,,2,,,,,,6,,Fresh,,,5,5,5,5,1,3,3,5,5,3,5,3,3,3,2,3,4,1,0,5,0,0,0,4,28560,4,4,2,1,,3,3,,1,2,,,,8,1,804
1,Carteret,2,1,2,2,1,3,1,0,0,0,0,0,0,0,0,,,,,3,3,3,3,,,,,3,2,1,1,,,,,3,3,3,3,,,,,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,4,5,2,4,3,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,2,3,,,,,1,,"People who live here are po' folk.  Many restaurants buy from fisher boys who bring their catch for the day to the backdoors of the restaurants.  It's the way of living here.  I would like to see more veggies home grown locally on the market as well.  In the state from which we moved the Country provided garden plots (no charge) for any Citizen to grow veggies.  My grandma had pears, apples. peaches, cherries, grapes, berries, garden veggies and chickens (in the beginning) right in the city!   Those days need to return.  Instead of front lawns grow gardens!!!  I have a pond that I built myself -- people said I should stock it --- thinkin' about it.  Thinkin' doing hydro farming as well. ",,,4,2,4,3,4,2,2,3,4,3,3,1,3,2,2,1,3,4,2,8,0,0,0,1,28584,5,6,2,2,,5,4,Mickey Mouse until we exterminate the democrat/republican regime,8,,,,homo sapien with low melanin,10,3,1422
1,Onslow,2,1,4,5,2,2,2,0,0,0,0,0,0,0,0,,,,,3,2,3,3,,,,,3,1,2,2,,,,,3,3,3,3,,,,,2,1,2,2,2,3,1,3,2,2,1,3,3,5,3,4,4,3,3,3,3,4,4,3,1,2,0,1,1,0,1,1,0,0,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,3,2,,,,,2,,"keeps the money in the local economy, I know where my food is coming from",,,4,2,4,3,2,2,4,2,4,3,3,5,5,1,2,1,3,4,1,8,0,3,2,1,28539,3,3,1,1,,5,3,,1,,,,,1,3,558
1,Onslow,2,1,4,2,3,2,1,0,0,0,0,3,2,3,0,,,,,4,3,3,5,,,,,5,2,5,1,,,,,2,3,1,3,,,,,2,1,2,1,2,5,5,3,5,3,1,4,2,5,4,5,3,1,4,3,2,5,3,3,1,0,2,0,2,2,0,2,1,0,2,0,0,2,3,3,2,2,2,2,2,3,2,3,2,2,,,3,1,2,,,,,,3,,"It would be fresher, and fewer middlemen ",,,4,3,4,3,2,1,3,3,4,3,3,5,3,3,1,2,4,3,0,8,0,0,0,3,28540,4,4,2,1,,6,3,,1,2,,,,8,8,955
1,New Hanover,1,1,3,4,2,4,2,1,2,0,1,2,1,1,0,0,0,,2,3,4,3,3,3,3,,4,3,2,2,2,1,2,,1,1,1,1,1,1,1,,1,1,1,1,1,1,3,1,1,3,1,1,2,3,5,3,5,3,2,4,4,3,2,5,1,0,4,2,2,3,1,3,4,4,3,3,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,3,2,,,1,,3,,Tastes better and is fresher,,,3,4,5,3,1,1,1,4,5,1,3,5,4,4,3,2,1,4,0,8,0,0,0,1,28403,4,4,2,1,,3,3,,1,,,,,1,1,787
1,Brunswick,2,1,2,2,3,3,4,0,2,0,0,0,0,0,0,,0,,,3,3,3,4,,3,,,3,2,3,2,,2,,,3,3,3,3,,3,,,2,5,2,2,5,4,2,2,3,1,2,4,2,4,2,4,4,2,2,3,2,4,2,2,2,1,2,1,0,0,1,0,1,0,1,0,0,3,2,3,3,2,3,2,2,3,2,3,2,2,3,,,,2,1,,,,,1,,Helping local economy ,,,5,4,5,5,2,2,2,5,5,4,3,2,4,2,1,4,3,2,0,8,0,0,0,2,28420,4,4,2,1,,6,1,,1,,,,,1,8,1247
1,Onslow,2,1,2,3,1,0,0,0,0,0,0,0,0,,,,,,,3,4,,,,,,,3,5,,,,,,,3,3,,,,,,,2,3,3,3,2,1,3,1,2,2,2,4,5,4,3,5,4,2,3,3,3,5,2,2,2,1,2,0,3,3,0,0,1,0,2,0,0,3,3,3,2,2,3,2,2,3,2,3,1,1,3,,,,,1,,2,,,6,,"Fresher
",,,4,2,5,4,4,4,3,2,4,2,5,4,3,3,2,1,4,3,2,8,0,0,4,2,28546,1,1,1,1,,2,2,,1,,,,,1,3,666
1,Craven,2,2,2,0,2,0,0,0,0,0,0,,0,,,,,,,,4,,,,,,,,1,,,,,,,,6,,,,,,,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,1,3,1,1,2,1,1,1,0,3,2,3,3,2,3,4,3,2,3,4,3,2,2,3,2,3,3,3,3,3,2,3,3,,,,,3,1,,,,2,6,,It’s fresh,,,3,3,4,3,4,3,3,4,4,4,3,4,4,3,1,2,3,4,2,0,2,0,0,7,,1,1,1,2,,1,3,,3,,,,,3,1,458
1,Onslow,2,1,3,5,4,4,0,1,1,0,0,0,0,0,,0,0,,,3,3,3,,2,3,,,3,2,2,,1,1,,,1,1,1,,1,1,,,1,3,1,1,1,3,3,1,3,3,1,5,3,5,3,5,5,3,5,5,3,5,5,2,2,4,2,2,3,0,0,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,,,,,,3,2,1,,1,,Cost,,,3,1,5,3,3,3,3,3,3,3,5,3,1,5,1,2,3,4,0,8,0,1,1,2,,2,2,1,1,,6,3,,1,,,,,1,4,481
1,Craven,2,2,5,3,3,1,3,0,0,1,0,0,0,1,1,,,0,,3,4,4,4,,,5,,3,2,4,5,,,2,,3,4,4,4,,,6,,3,2,3,5,1,2,2,1,1,3,4,5,4,5,4,3,5,4,2,1,4,5,1,2,0,0,0,1,0,4,2,1,1,2,3,2,2,3,2,3,2,3,3,1,2,1,2,3,2,1,,3,,,,1,,2,,,3,,Sometimes the price and location are both a good benefit.,,,3,2,5,5,4,3,2,5,4,3,3,3,2,4,2,4,1,3,2,3,3,3,3,7,28560,4,5,2,2,,2,2,,3,,,,,3,8,702
1,New Hanover,1,1,4,0,5,0,0,0,0,0,0,,4,,,,,,,,4,,,,,,,,1,,,,,,,,1,,,,,,,1,1,1,1,1,3,1,3,3,1,1,4,4,5,5,5,5,5,4,4,5,5,5,3,2,1,1,1,1,1,1,1,2,1,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,,3,,,,,2,,2,,Dependable. Fair market prices. No additives in their food.,,,3,5,5,4,3,1,4,4,5,5,3,4,4,1,3,2,1,4,1,8,0,3,4,1,28411,3,3,1,1,,5,1,,1,,,,,1,3,786
1,2,2,2,5,4,4,4,0,0,2,0,0,0,0,0,,,0,,,4,4,3,,,4,,,1,1,2,,,5,,,2,2,2,,,2,,,1,1,3,4,4,3,2,2,3,5,1,4,3,5,3,5,4,3,3,4,3,5,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,2,,1,,,,,,5,,"We are not on the coast, but about 2 hours from it.  Buying local seafood signifies it being fresher.  We like to support local seafood markets as well, plus we just love seafood.  So it's a win win for everyone.",,,3,3,4,4,3,3,3,4,4,3,3,3,3,3,1,4,2,3,0,3,0,0,0,6,27847,3,3,1,1,,5,1,,1,,,,,1,6,721
1,New Hanover,1,1,3,2,3,1,2,2,2,1,2,0,0,0,0,0,0,0,0,4,5,4,4,5,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,3,3,1,1,5,5,5,5,5,2,3,5,4,5,5,5,1,2,2,4,2,3,2,2,2,3,3,3,4,0,3,3,3,3,2,3,3,3,2,3,3,3,2,1,,,2,3,,,,,,3,,Supporting my town and my community keeping money in my town and community and if possible small businesses.,,,4,4,4,3,2,3,5,1,4,5,4,5,5,5,1,4,2,3,2,8,0,3,2,2,28401,2,2,1,1,,4,1,,1,,,,,1,2,3233
1,New Hanover,1,1,4,2,2,3,0,1,1,0,1,2,2,1,,1,0,,1,3,3,3,,5,3,,5,1,1,1,,1,1,,1,2,2,2,,2,2,,2,2,2,2,1,1,3,1,1,3,2,1,4,5,5,4,5,4,5,5,4,5,5,4,1,2,2,2,2,2,0,2,2,2,2,3,3,0,3,3,3,3,2,2,3,3,3,3,3,3,1,,,,2,3,1,,,,,3,,"Jobs, Economy, less transport; good for the environment.",,,5,4,4,5,1,1,3,5,5,2,1,5,5,1,3,1,2,4,3,8,0,3,1,1,28411,4,4,2,2,,3,3,,1,,,,,1,6,1218
1,Craven,2,2,2,2,2,2,1,2,0,0,0,2,0,0,0,0,,,,5,3,5,5,5,,,,1,1,1,1,1,,,,2,2,2,2,2,,,,1,1,1,1,1,3,1,1,2,2,1,5,4,4,3,4,4,2,1,4,3,5,4,2,1,0,2,0,1,1,0,0,0,0,2,2,0,2,2,3,2,2,3,2,2,2,2,2,2,2,,,3,1,2,,,,,,5,,keeps money circulating in our area,,,4,3,3,3,4,4,3,5,5,3,3,5,5,3,1,4,3,2,0,4,0,3,4,4,28532,2,2,1,1,,5,1,,1,,,,,1,3,732
